2026-04-24T03:02:53.136998Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.139025Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.140588Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.206797Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.208984Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.210998Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.213522Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.215527Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.273249Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.274245Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:53.312941Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
